Image,Name,employerprofile_ratingcontainer_n4hxe,jobcard_seolink_wdqhz_URL,jobcard_seolink_wdqhz,Location,Salary,Description,Salary1,jobcard_easyapply_eiob,Description2,Description3,jobcard_listingage_kuaxz
,Shreejan Associates,4.0,"https://www.glassdoor.co.in/job-listing/data-creation-specialist-shreejan-associates-JV_IC2940587_KO0,24_KE25,44.htm?jl=1008952891208",Data Creation Specialist,Bengaluru,₹4L - ₹6L (Employer Est.),Proven experience in data creation and manipulation using Excel and other data processing tools. We are seeking a highly organized and detail-oriented Data……,(Employer Est.),Easy Apply,data,data,30d+
https://media.glassdoor.com/sql/1053365/deliveroo-squarelogo-1499793310067.png,Deliveroo,3.6,"https://www.glassdoor.co.in/job-listing/data-scientist-consumer-deliveroo-JV_IC2865319_KO0,23_KE24,33.htm?jl=1008971307334",Data Scientist - Consumer,Hyderābād,₹5L - ₹10L (Glassdoor Est.),Excellent people skills — you'll be meeting with stakeholders to translate business needs into data science problems.…,(Glassdoor Est.),Easy Apply,data,science,30d+
https://media.glassdoor.com/sql/1018226/payu-squareLogo-1653459820000.png,PayU,3.7,"https://www.glassdoor.co.in/job-listing/data-scientist-payu-JV_IC2940587_KO0,14_KE15,19.htm?jl=1008990596178",Data Scientist,Bengaluru,₹2L - ₹8L (Glassdoor Est.),"Your primary focus will be to propose innovative ways utilizing various data sources and analytics to look at the problems by applying data mining techniques,……",(Glassdoor Est.),Easy Apply,data,data,30d+
https://media.glassdoor.com/sql/3776/nielsen-squareLogo-1647366936869.png,Nielsen,3.6,"https://www.glassdoor.co.in/job-listing/analyst-data-nielsen-JV_IC2851180_KO0,12_KE13,20.htm?jl=1008993112302","Analyst, Data",Mumbai,₹4L - ₹6L (Glassdoor Est.),"Evolving client needs, underlying data, and their data science skills to apply the latest methodologies. Transformations in the market research industry with……",(Glassdoor Est.),Easy Apply,data,data,30d+
https://media.glassdoor.com/sql/2264082/enlyft-squarelogo-1585559364973.png,Enlyft,4.8,"https://www.glassdoor.co.in/job-listing/data-scientist-enlyft-JV_IC2856202_KO0,14_KE15,21.htm?jl=1008935110267",Data Scientist,Pune,₹5L - ₹7L (Glassdoor Est.),"Our machine learning based models work by combining data from our customer's CRM with our proprietary technological graph and firmographic data, and reliably……",(Glassdoor Est.),Easy Apply,data,data,30d+
https://media.glassdoor.com/sql/1341292/ignitho-technologies-squarelogo-1470385821516.png,Ignitho,4.4,"https://www.glassdoor.co.in/job-listing/data-scientist-associate-ignitho-JV_IC2833209_KO0,24_KE25,32.htm?jl=1008813266727",Data Scientist Associate,Chennai,₹7L - ₹10L (Glassdoor Est.),"Strongly prefer Computer Science Graduates - BE, MCA, ME related to Information Technology. Good knowledge on Program Design, develop and building software……",(Glassdoor Est.),,Science,,30d+
https://media.glassdoor.com/sql/8843/citi-squareLogo-1686753614162.png,Citi,3.9,"https://www.glassdoor.co.in/job-listing/data-science-open-positions-across-levels-and-experience-citi-JV_IC2940587_KO0,56_KE57,61.htm?jl=1008439075170",Data Science Open Positions Across Levels and Experience,Bengaluru,₹4L - ₹5L (Glassdoor Est.),"USPBA – Data Science team analyzes millions of prospects and billions of customer level transactions using big data tools and machine learning, AI techniques to……",(Glassdoor Est.),,Data,Science,30d+
https://media.glassdoor.com/sql/42406/experian-squareLogo-1689930963688.png,Experian,4.3,"https://www.glassdoor.co.in/job-listing/data-analyst-experian-JV_IC2865319_KO0,12_KE13,21.htm?jl=1009008207850",Data Analyst,Hyderābād,₹6L - ₹8L (Glassdoor Est.),Configuration of the product to deliver excellent client outcomes. The delivery analyst will work from requirements from the client and interpret these and……,(Glassdoor Est.),Easy Apply,,,30d
https://media.glassdoor.com/sql/13873/milliman-squarelogo-1569266721503.png,Milliman,3.8,"https://www.glassdoor.co.in/job-listing/data-engineer-milliman-JV_IC2921225_KO0,13_KE14,22.htm?jl=1009001520663",Data Engineer,Gurgaon,₹3L - ₹4L (Glassdoor Est.),"Through our powerful combination of subject matter expertise, data management, and advanced analytics, we provide our clients with tools to analyze their……",(Glassdoor Est.),,data,,30d+
https://media.glassdoor.com/sql/3191532/kpro-solutions-squarelogo-1636100901267.png,Kpro Solutions,4.0,"https://www.glassdoor.co.in/job-listing/analytics-data-science-kpro-solutions-JV_IC2940587_KO0,22_KE23,37.htm?jl=1006506788202",Analytics & Data Science,Bengaluru,₹5L - ₹8L (Glassdoor Est.),"Minimum of 9 years- experience using data science and modelling tools such as SAS, SPSS, Python or R against large data sets, with demonstrable expert-level……",(Glassdoor Est.),Easy Apply,data,science,30d+
https://media.glassdoor.com/sql/9079/google-squarelogo-1441130773284.png,Google,4.4,"https://www.glassdoor.co.in/job-listing/director-data-and-analytics-google-JV_IC2940587_KO0,27_KE28,34.htm?jl=1009042335166","Director, Data and Analytics",Bengaluru,,"If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form.…",,,,,9d
https://media.glassdoor.com/sql/2763/deloitte-squareLogo-1674210308592.png,Deloitte,4.1,"https://www.glassdoor.co.in/job-listing/enabling-areas-data-scientist-am-dm-deloitte-JV_KO0,35_KE36,44.htm?jl=1008883735689",Enabling Areas - Data Scientist - AM/DM,Delhi,,"Exploring data to gain an understanding of it, then identifying differences in data distribution that could affect performance when deploying the model in the……",,,data,data,30d+
,T-Systems ICT India Pvt. Ltd.,,"https://www.glassdoor.co.in/job-listing/data-scientist-t-systems-ict-india-pvt-ltd-JV_IC2856202_KO0,14_KE15,42.htm?jl=1008985018427",Data Scientist,Pune,₹4L - ₹8L (Glassdoor Est.),"Stay up to date with the latest AI trends and technologies, incorporating them into project development. Create robust and efficient Python code for various……",(Glassdoor Est.),Easy Apply,,,30d+
,Propellum Infotech Private Limited.,,"https://www.glassdoor.co.in/job-listing/data-analyst-crawling-propellum-infotech-private-limited-JV_KO0,21_KE22,56.htm?jl=1009026035910",Data Analyst (Crawling),India,₹10T (Employer Est.),"Knowledge of *HTML an added advantage*. Must have *excellent verbal and written communication skills*. Work closely with development, product management, and……",(Employer Est.),Easy Apply,,,18d
,Smart Ship,,"https://www.glassdoor.co.in/job-listing/data-science-engineer-smart-ship-JV_IC2856202_KO0,21_KE22,32.htm?jl=1008009331200",Data Science Engineer,Pune,₹5L - ₹10L (Glassdoor Est.),"Formulates and leads guided, multifaceted analytic studies against large volumes of data. Experiments against data points, provide information based on……",(Glassdoor Est.),,data,data,30d+
https://media.glassdoor.com/sql/2425870/margdarshak-india-squarelogo-1575880901228.png,MARGDARSHAK,4.4,"https://www.glassdoor.co.in/job-listing/data-analytics-data-science-margdarshak-JV_IC2900266_KO0,27_KE28,39.htm?jl=1009015898483",Data analytics & Data science,Tīra Sujānpur,₹12T (Employer Est.),It's a educational institute so that Faculty have to be full-timer and should be good in practicals.…,(Employer Est.),Easy Apply,,,25d
https://media.glassdoor.com/sql/712695/hire-it-people-squarelogo-1441961676106.png,Hire IT People,4.5,"https://www.glassdoor.co.in/job-listing/data-scientist-hire-it-people-JV_IC2856202_KO0,14_KE15,29.htm?jl=1008984988588",Data Scientist,Pune,,"Some knowledge of big data technologies like Hadoop, Apache Spark will be an added advantage. Looking for a Data Scientist who is excited by the prospects of……",,Easy Apply,data,Data,30d+
,Technix Technology Pvt. Ltd,,"https://www.glassdoor.co.in/job-listing/data-engineer-technix-technology-pvt-ltd-JV_IC5010576_KO0,13_KE14,40.htm?jl=1009052363437",Data Engineer,Patna Rural,₹4L - ₹10L (Employer Est.),"The Data Engineer will support our software developers, database architects, data analysts and data scientists on data initiatives and will ensure optimal data……",(Employer Est.),Easy Apply,Data,data,24h
https://media.glassdoor.com/sql/3405/tata-group-squarelogo.png,Tata Insights and Quants,3.8,"https://www.glassdoor.co.in/job-listing/data-scientist-tata-insights-and-quants-JV_IC2922237_KO0,14_KE15,39.htm?jl=1006244639466",Data Scientist,Jamshedpur,₹10L (Glassdoor Est.),"In order for the Tata companies to better understand customer and client needs and preferences, action life stages, needs, value, and potential, and enhance……",(Glassdoor Est.),Easy Apply,,,30d+
,IronList,,"https://www.glassdoor.co.in/job-listing/data-analyst-ironlist-JV_IC2935226_KO0,12_KE13,21.htm?jl=1008957921856",Data Analyst,Ahmedabad,₹3L - ₹8L (Glassdoor Est.),"Interpret data, analyze results using statistical techniques and provide ongoing reportsDevelop and implement databases, data collection systems, data analytics……",(Glassdoor Est.),,data,data,30d+
,MNJ Software,2.0,"https://www.glassdoor.co.in/job-listing/data-science-ai-python-program-developers-mnj-software-JV_KO0,41_KE42,54.htm?jl=1007738788495",Data Science (AI & Python Program Developers),Remote,,Employees are required to have flexibility to work any of our 9-hour shift schedules during our normal business hours of (6am - 10pm IST) or (6pm to 6am IST).…,,,,,30d+
https://media.glassdoor.com/sql/285845/astegic-squarelogo-1493808150460.png,Astegic,4.1,"https://www.glassdoor.co.in/job-listing/data-analyst-astegic-JV_IC2942216_KO0,12_KE13,20.htm?jl=1008727823392",Data Analyst,Jaipur,₹4L - ₹5L (Glassdoor Est.),"The data analyst will follow an agile iterative development methodology with a focus on innovation, data quality, user value, and robust data analysis.…",(Glassdoor Est.),,data,data,30d+
https://media.glassdoor.com/sql/872879/genzeon-squareLogo-1634613606603.png,Genzeon India,4.1,"https://www.glassdoor.co.in/job-listing/data-scientist-12241483314-genzeon-india-JV_IC2856202_KO0,26_KE27,40.htm?jl=1008623617313",Data Scientist - 12241483314,Pune,,"4+ years' experience in data analytics, data science, quantitative analysis using statistical computer languages (PythonSQL, etc.) to draw insights from large……",,Easy Apply,data,data,30d+
https://media.glassdoor.com/sql/696368/enest-technologies-squarelogo-1573128105937.png,eNest Technologies Pvt Ltd,4.1,"https://www.glassdoor.co.in/job-listing/data-analyst-intern-enest-technologies-pvt-ltd-JV_IC4469455_KO0,19_KE20,46.htm?jl=1006960204994",Data Analyst (Intern),Mohali,,"As an intern, you will receive mentorship and training opportunities to develop essential skills in data analytics.…",,,data,,30d+
https://media.glassdoor.com/sql/1348010/xplor-squareLogo-1625789361520.png,Xplor,3.5,"https://www.glassdoor.co.in/job-listing/data-analytics-engineer-xplor-JV_IC2856202_KO0,23_KE24,29.htm?jl=1008984967798",Data Analytics Engineer,Pune,₹5L - ₹8L (Glassdoor Est.),"Responsibilities include designing, creating, and maintaining business intelligence assets and reports that drive innovation, client value and business……",(Glassdoor Est.),Easy Apply,,,30d+
https://media.glassdoor.com/sql/370/kmart-squarelogo.png,Kmart,3.4,"https://www.glassdoor.co.in/job-listing/data-scientist-kmart-JV_KO0,14_KE15,20.htm?jl=1009000780043",Data Scientist,India,,Collaborate with business functions to design and shape experiments to demonstrate data science-enabled advantage. Data Management Skills using SQL.…,,,data,Data,30d+
https://media.glassdoor.com/sql/2022431/peak-uk-squarelogo-1522318751024.png,Peak AI,3.4,"https://www.glassdoor.co.in/job-listing/head-of-data-science-peak-ai-JV_IC2856202_KO0,20_KE21,28.htm?jl=1008825644259",Head of Data Science,Pune,,"You must have a track record of delivering high quality Data Science projects, a passion for developing and supporting a team to perform at its very best, and a……",,,Data,Science,30d+
https://media.glassdoor.com/sql/8712348/fortrea-squareLogo-1689062632316.png,Fortrea,3.9,"https://www.glassdoor.co.in/job-listing/safety-science-analyst-fortrea-JV_IC2856202_KO0,22_KE23,30.htm?jl=1008937412264",Safety Science Analyst,Pune,₹3L - ₹4L (Glassdoor Est.),O Data entry of safety data onto adverse event tracking systems.  Perform case intake and triage of the incoming safety information or reports from various……,(Glassdoor Est.),,Data,data,30d+
,IT education centre,,"https://www.glassdoor.co.in/job-listing/data-science-trainer-it-education-centre-JV_IC2856202_KO0,20_KE21,40.htm?jl=1008913648682",Data Science Trainer,Pune,₹15T - ₹18T (Employer Est.),"Pune, Maharashtra: Reliably commute or planning to relocate before starting work (Required).…",(Employer Est.),Easy Apply,,,30d+
,HR CLICK,,"https://www.glassdoor.co.in/job-listing/data-analyst-hr-click-JV_KO0,12_KE13,21.htm?jl=1009037719773",Data Analyst,India,₹10T - ₹25T (Employer Est.),Stay informed about industry trends and emerging technologies in data analysis. The Data Analyst will play a key role in providing actionable insights that……,(Employer Est.),Easy Apply,data,Data,11d
https://media.glassdoor.com/sql/727174/knowledgehut-squarelogo-1594710127725.png,KnowledgeHut,4.0,"https://www.glassdoor.co.in/job-listing/data-science-teaching-assistant-knowledgehut-JV_KO0,31_KE32,44.htm?jl=1007873658485",Data Science Teaching Assistant,Remote,,"Analysing question bank contents, creating new questions after due research. You will coordinate between DS students and SMEs in handling queries, write……",,,,,30d+
https://media.glassdoor.com/sql/1015027/transorg-analytics-squarelogo-1468571232357.png,Transorg Analytics,3.4,"https://www.glassdoor.co.in/job-listing/data-science-specialist-transorg-analytics-JV_IC2921225_KO0,23_KE24,42.htm?jl=1008430558926",Data Science Specialist,Gurgaon,₹7L - ₹10L (Glassdoor Est.),Executing the data-driven planning process by building models and frameworks that connect business unit drivers to company financials and forecast to take the……,(Glassdoor Est.),,,,30d+
https://media.glassdoor.com/sql/42613/genpact-squarelogo-1505910332584.png,Genpact,4.0,"https://www.glassdoor.co.in/job-listing/ba-data-analytics-genpact-JV_IC2901633_KO0,17_KE18,25.htm?jl=1009026341430",BA-Data Analytics,Calcutta,₹3L - ₹7L (Glassdoor Est.),There’s further scope to support more ad hoc requests like offering insightful decision support and producing competitor intelligence.…,(Glassdoor Est.),,,,18d
https://media.glassdoor.com/sql/5224839/jpmorgan-chase-and-co-squarelogo-1702513332906.png,JPMorgan Chase & Co,4.0,"https://www.glassdoor.co.in/job-listing/client-data-associate-i-jpmorgan-chase-co-JV_IC2940587_KO0,23_KE24,41.htm?jl=1008875878299",Client Data Associate I,Bengaluru,₹4L - ₹8L (Glassdoor Est.),As a Client Data Associate in the Wholesale KYC Operations Data & Reporting Team you will be part of a high performing team of data management professionals……,(Glassdoor Est.),,Data,Data,30d+
